GeneID,symbol,description,baseMean,log2FoldChange,lfcSE,pvalue,padj
AT5G19080,AtVBP1,NA,792.1346182470435,1.40699000581324,0.30827996222327214,1.3109236634923851e-6,1.7794807001313464e-5
AT3G47620,AtTCP14,"Encodes a transcription factor AtTCP14 that regulates seed germination.  AtTCP14 shows elevated expression level just prior to germination.  AtTCP14 is predominantly expressed in the vascular tissue of the embryo, and affects gene expression in radicles in a non-cell-autonomous manner.",1400.4630633447296,-1.3717992980393114,0.29785699590965997,1.3456953488043522e-6,1.8255171680786683e-5
AT3G26230,CYP71B24,putative cytochrome P450,796.1368176377722,1.6778058153101854,0.3743028415648868,1.3486099740942488e-6,1.8271434623574623e-5
AT3G61890,ATHB-12,Encodes a homeodomain leucine zipper class I (HD-Zip I) protein. Loss of function mutant has abnormally shaped leaves and stems.,348.6895642181915,-2.8434984589807173,0.6466340770888938,1.3479273160249875e-6,1.8271434623574623e-5
AT3G44260,AtCAF1a,NA,2092.08370623595,3.643124975404209,0.8799232944858989,1.350234584623141e-6,1.82818157554378e-5
AT4G36945,NA,NA,417.57169931524896,2.8042607213413357,0.6591597283004682,1.353225633436207e-6,1.8310673151794372e-5
AT4G18220,NA,NA,95.87505844588787,-2.028965826133847,0.4524276495257866,1.357010483916593e-6,1.8350228118384505e-5
AT5G20990,B73,"Involved in molybdenum cofactor (Moco) biosynthesis, inserting Mo into Molybdopterin. sir loss-of-function mutants are resistant to sirtinol, a modulator of auxin signaling.",2098.5667144526046,2.092103266594405,0.47744871049217946,1.3585897676961093e-6,1.835992694948714e-5
AT1G28660,NA,NA,626.486418785803,-1.459070566129751,0.31833690422609345,1.3669174740943771e-6,1.846075355945596e-5
AT5G48655,NA,NA,739.2914500706632,1.574763149754562,0.34939713406411343,1.3678432828813991e-6,1.846155021470725e-5
AT1G34300,NA,NA,1594.475943652637,1.3567887772502651,0.29634564575898276,1.3748609521305474e-6,1.8544514603214944e-5
AT3G26830,CYP71B15,Mutations in pad3 are defective in biosynthesis of the indole derived phytoalexin camalexin. Encodes a cytochrome P450 enzyme that catalyzes the conversion of dihydrocamalexic acid to camalexin.,258.5623993654965,5.213951969833863,1.3028339627239456,1.3797704975620436e-6,1.859895699814962e-5
AT2G44070,NA,NA,49.32165463601368,5.6632022855722175,1.331998545088021,1.3884825430649435e-6,1.8704554840099408e-5
AT4G14620,NA,NA,204.6794296179711,-2.107190169329815,0.47165276839386944,1.3916699336338464e-6,1.8735642380868303e-5
AT3G07580,NA,NA,357.1035608343794,2.801225060440485,0.6601870685683224,1.3940157178482271e-6,1.875536750393654e-5
AT4G20730,NA,NA,73.92375644659008,1.853672325711168,0.4160747933505249,1.3950700493410577e-6,1.875770322655672e-5
AT4G21840,ATMSRB8,NA,42.31538652056225,4.813544361211045,1.1466801322248992,1.4026741011173491e-6,1.8848046060313756e-5
AT2G29065,NA,NA,189.29815326758495,2.2621559297252944,0.5212244116248707,1.4123672891400233e-6,1.896632946034314e-5
AT4G20860,AtBBE22,NA,24738.75979720308,3.0833512084667225,0.7317795681877325,1.424710348153392e-6,1.912002583173972e-5
AT2G38250,NA,NA,255.67737819188497,2.972748161684354,0.7050362442232487,1.4400055781586915e-6,1.9313122672307187e-5
AT2G16280,KCS9,"Encodes KCS9, a member of the 3-ketoacyl-CoA synthase family involved in the biosynthesis of VLCFA (very long chain fatty acids).",1145.9414832325867,-1.8655047530611384,0.41649119254396544,1.540328151756452e-6,2.0645631828891703e-5
AT5G38900,PDI,NA,245.9502999675152,3.745183316687679,0.913671162196262,1.552797949707957e-6,2.079967970621388e-5
AT4G17250,NA,NA,1124.4399845492026,1.169983168353583,0.2544504629055706,1.558034123284386e-6,2.085670066480883e-5
AT1G12880,atnudt12,NA,63.7171376771832,1.786439986393614,0.4019106588293202,1.5659150723480318e-6,2.0949032167630893e-5
AT3G58120,ATBZIP61,Encodes a member of the BZIP family of transcription factors. Forms heterodimers with the related protein AtbZIP34. Binds to G-boxes in vitro and is localized to the nucleus in onion epidermal cells.,1051.821386301693,-2.384246645264378,0.5417724681157221,1.5692794490006292e-6,2.0980862338239423e-5
AT1G68765,IDA,"Encodes a small protein of 77 amino acids. Loss of function mutations are defective in the process of ethylene independent floral organ abscission. Although the mutants have a normal appearing abscission zone, the floral organs do not abscisce. The peptide appears to be secreted and may function as a ligand. Arabidopsis 35S:IDA lines constitutively overexpressing IDA exhibit earlier abscission of floral organs, showing that the abscission zones are responsive to IDA soon after the opening of the flowers. In addition, ectopic abscission was observed at the bases of the pedicel, branches of the inflorescence, and cauline leaves. The silique valves also dehisced prematurely.",42.37216782258542,6.035523316730759,1.387143633711699,1.5797094831572829e-6,2.1107059330165506e-5
AT2G25870,AtYbeY,NA,1332.6331459078226,1.175441312684481,0.2560504524946234,1.5973458636053227e-6,2.1329324265245245e-5
AT2G37110,NA,NA,2397.5688489398294,2.021457343561971,0.46375711518320617,1.6119007801546634e-6,2.1510189734169184e-5
AT1G03770,ATRING1B,"Encodes a nuclear localized protein with similarity to animal polycomb repressive core complex1 (PRC1) core component RING.Appears to function redundantly with ATRING1a, a close paralog. Both interact physically with CLF and LHP1 and appear to function together to repress class I KNOX gene expression.",230.44875914692565,1.2369800196411522,0.2707069354186348,1.6421757374269958e-6,2.1900475175779685e-5
AT1G74750,NA,NA,131.19172768958265,1.5492094791345032,0.34597087063862725,1.665700563138267e-6,2.2200307004830298e-5
AT1G17255,NA,NA,123.04954316898456,1.7015076407099816,0.3834827804239456,1.6696612249324404e-6,2.2234284323164856e-5
AT1G75760,NA,NA,244.05269879496103,-1.2347613467629512,0.26897686782412694,1.670337821253816e-6,2.2234284323164856e-5
AT1G57700,NA,NA,309.7797606089505,1.5983032765500578,0.35882141862424705,1.6877012764502958e-6,2.2451381502709807e-5
AT5G04020,NA,NA,1359.4995030073303,1.8687068322407347,0.4248877731377004,1.690932148337768e-6,2.248032015936191e-5
AT5G53160,PYL8,"Encodes RCAR3, a regulatory component of ABA receptor.  Interacts with protein phosphatase 2Cs ABI1 and ABI2.  Stimulates ABA signaling.",916.188109683222,-1.0313517579180116,0.22231919571321623,1.7035685381229997e-6,2.2634187601337274e-5
AT3G23730,XTH16,NA,572.6132558602226,-1.3889023628616723,0.3050541652496717,1.7084712586582869e-6,2.2685175104054985e-5
AT1G19770,ATPUP14,"Member of a family of proteins related to PUP1, a purine transporter. May be involved in the transport of purine and purine derivatives such as cytokinins, across the plasma membrane.",27465.96054966195,2.6842567988335744,0.636161337242815,1.7210697117872772e-6,2.2826716649285266e-5
AT3G20410,CPK9,calmodulin-domain protein kinase CDPK isoform 9 (CPK9),5064.147438075951,1.8782818299012247,0.4288454535558501,1.7212746238497575e-6,2.2826716649285266e-5
AT1G66160,ATCMPG1,NA,2452.177739568154,2.2116382986115384,0.5139248747280849,1.722884773601582e-6,2.283385184080056e-5
AT4G26910,NA,NA,3436.606690644392,2.316789148098043,0.5412479448030572,1.7368566867970614e-6,2.3004710022017298e-5
AT4G08920,ATCRY1,"Encodes CRY1, a flavin-type blue-light photoreceptor with ATP binding and autophosphorylation activity. Functions in perception of blue / green ratio of light.  The photoreceptor may be involved in electron transport. Mutant phenotype displays a blue light-dependent inhibition of hypocotyl elongation. Photoreceptor activity requires light-induced homodimerisation of the N-terminal CNT1 domains of CRY1. Involved in blue-light induced stomatal opening. The C-terminal domain of the protein undergoes a light dependent conformational change.  Also involved in response to circadian rhythm. Mutants exhibit long hypocotyl under blue light and are out of phase in their response to circadian rhythm.  CRY1 is present in the nucleus and cytoplasm.  Different subcellular pools of CRY1 have different functions during photomorphogenesis of Arabidopsis seedlings.",3006.019789501017,-1.7850688319141512,0.4001616187128854,1.7788590655703474e-6,2.3531764210259167e-5
AT4G23310,CRK23,Encodes a cysteine-rich receptor-like protein kinase.,16.586892228486693,7.538228663365029,2.7126987886177227,1.781491316581346e-6,2.355195658631254e-5
AT2G36650,NA,NA,37.34904513908406,2.61026032265089,0.6104028932244818,1.7925917095530817e-6,2.368400634619202e-5
AT2G34490,CYP710A2,"Encodes a protein with C22-sterol desaturase activity. The enzyme was shown to catalyze the conversion of both 24-<i>epi</i>-campesterol and &beta;-sitosterol to brassicasterol and stigmasterol, respectively, in the presence of NADPH.",121.80944574669338,-2.8724734202609894,0.6650131103678107,1.8398636635171644e-6,2.4278448764305187e-5
AT1G68330,NA,NA,432.6539120288666,2.1694924624913186,0.5049902570779948,1.8450498815550703e-6,2.4331809521585072e-5
AT1G17290,AlaAT1,"Encodes for alanine aminotransferase (ALAAT1), involved in alanine catabolism during plants recovery from hypoxia",13795.08182036503,2.679126077289967,0.632578215322287,1.8600273460059537e-6,2.451414753417995e-5
AT5G04860,NA,NA,1237.7063218381238,1.5400965120036367,0.3461032993921326,1.888589524727074e-6,2.4875188433912935e-5
AT5G45750,AtRABA1c,NA,1372.9612856170895,2.5737804642622595,0.610046273727113,1.8943394255020707e-6,2.4935501288221945e-5
AT1G44130,NA,NA,76.96688294336057,2.4966189158822054,0.5888216997318716,1.93606949563981e-6,2.5469059986495785e-5
AT2G14750,AKN1,"Encodes adenosine-5'-phosphosulfate kinase. Provides activated sulfate for  sulfation of secondary metabolites, including the glucosinolates. Essential for pollen viability.",4329.5562275367565,4.139692492560833,1.0310909333189464,1.9377109547475996e-6,2.5474918465564427e-5
AT3G63240,NA,NA,431.6640073351133,1.490654388995591,0.33451241513008256,1.9391224200664567e-6,2.5477747873272917e-5
AT5G52810,SARD4,NA,278.9117500003212,1.2675325546909637,0.2803611593264568,1.9543425135803023e-6,2.566189078559388e-5
AT4G38825,SAUR13,NA,49.96683788790991,-3.775451537033091,0.8777636867428714,1.9605836026799205e-6,2.572797878612258e-5
AT1G77250,NA,NA,445.5522117671841,1.567423630606822,0.3537231155639552,1.9705954395909947e-6,2.582753333686708e-5
AT2G04305,NA,NA,595.8879115255942,1.7035756770185488,0.3878216373680266,1.9704290328855912e-6,2.582753333686708e-5
AT1G60000,NA,NA,593.5863257214551,-1.1557763320478267,0.25246861283962135,1.973977240436078e-6,2.5855945428540955e-5
AT1G21380,NA,NA,2778.910198031057,1.438654541704374,0.32223883580390755,1.9763961925622e-6,2.5871718567418397e-5
AT5G60820,NA,NA,418.882599708216,1.671192386503476,0.37975928889307375,1.987326828651295e-6,2.5998824813645756e-5
AT2G25770,NA,NA,55.30511139972037,-2.811960336629161,0.657946729383351,1.989814664373249e-6,2.6015391480553386e-5
AT5G01380,NA,NA,438.9422557673698,2.780366424982705,0.6670417791808093,1.997774308998526e-6,2.610343388530713e-5
AT5G25460,DGR2,NA,3588.0931489583595,-1.8846886487226144,0.42663821375072825,2.0068714110109335e-6,2.620622152771972e-5
AT1G36600,NA,NA,15.917725603632707,7.5042839093342275,2.7107703729265387,2.0153101348350213e-6,2.6300291208159487e-5
AT5G14470,AtGALK2,NA,434.480961263144,1.6624478188845295,0.3781779411528916,2.0436883308495086e-6,2.6654301329107675e-5
AT5G44460,CML43,NA,56.25556913050997,2.124068875270651,0.4929639363834247,2.140597028952524e-6,2.7901123330863435e-5
AT3G19260,LAG1,LAG1 homolog . Loss of function mutant is sensitive to AAL-toxin. LOH2 is presumed to function in sphingolipid metabolism.,628.4471010727999,3.4201589491142625,0.8428064748895218,2.161867361508697e-6,2.8161132150099224e-5
AT5G53570,RabGAP22,NA,1564.963618101959,1.7303463106712187,0.3968436080387101,2.20755437471309e-6,2.8738687697212346e-5
AT1G51850,SIF2,NA,2713.46080890021,2.4902506046679886,0.594961538188688,2.2773160399856648e-6,2.9628758106056618e-5
AT3G22930,AtCML11,Encodes a calmodulin-like protein.,151.52439543854598,1.8038395819245392,0.4156443504827767,2.2932324627352976e-6,2.981762209483295e-5
AT1G12330,NA,NA,324.73856463465745,-1.7990456447157654,0.4083222027959199,2.297483016678166e-6,2.985466338573007e-5
AT1G23400,ATCAF2,Promotes the splicing of chloroplast group II introns.,1136.578425648874,-1.627751402697734,0.36690632016513536,2.3028891151980605e-6,2.9906666082614813e-5
AT3G48450,NA,NA,346.5417739898451,3.5131253457837,0.8730158796416388,2.314787007951974e-6,3.004286026530233e-5
AT5G59540,NA,NA,3456.1328012293375,2.1442558493974757,0.5043830272326846,2.3308428783681007e-6,3.0232820720757493e-5
AT5G28300,AtGT2L,NA,634.263206666212,-1.6079106090973103,0.3633205137230735,2.444738123124592e-6,3.169082930389991e-5
AT5G02780,GSTL1,Encodes a member of the lambda family of glutathione transferases. It has thiol transferase activity and self S-glutathionylation activity in vitro.,65.71721523277947,3.565164194217554,0.8804238326813545,2.446550426679789e-6,3.169503101424948e-5
AT5G57500,NA,NA,72.05154060243753,2.8655816858821885,0.6948420664101156,2.476483408545138e-6,3.2063309200726046e-5
AT2G23430,ICK1,Encodes a cyclin-dependent kinase inhibitor protein that functions as a negative regulator of cell division and promoter of endoreduplication.  A member of seven KRP genes found in Arabidopsis thaliana. Differential expression patterns for distinct KRPs were revealed by in situ hybridization. Both SKP2b and RKP appear to be involved in the degradation of KRP1.,171.0957746615817,-2.146086127779944,0.4957381145270743,2.5016936719276537e-6,3.237003148524615e-5
AT3G28210,PMZ,Encodes a putative zinc finger protein (PMZ).,382.956720370823,4.2934132715635585,1.0959407684062614,2.51420509079136e-6,3.251216759178773e-5
AT1G04370,ATERF14,"encodes a member of the ERF (ethylene response factor) subfamily B-3 of ERF/AP2 transcription factor family. The protein contains one AP2 domain. There are 18 members in this subfamily including ATERF-1, ATERF-2, AND ATERF-5.",28.85401078346101,8.318502813949992,2.9822279163110506,2.613376534445981e-6,3.3774085819557345e-5
AT4G16500,AtCYS4,NA,2833.1151292941036,2.892627391491189,0.7079039002830818,2.6313437526163905e-6,3.3985663579881074e-5
AT1G66480,NA,Involved in chloroplast avoidance movement under intermediate and high light intensities,796.8971237779275,3.2233422625660744,0.7994109293239469,2.651762349884466e-6,3.422862698656931e-5
AT4G23515,NA,NA,22.310681187582457,2.880185023422847,0.6820370376697776,2.668248146996686e-6,3.442056271031824e-5
AT3G53180,NodGS,NA,5403.918936208625,2.21297627856814,0.5243729224071226,2.687286567083108e-6,3.464517512453755e-5
AT5G58960,GIL1,Mutant plants display impaired light-regulation of the hypocotyl randomization response.,517.1833888511991,-1.597834015682649,0.3623720462058456,2.706783224475797e-6,3.487541991221145e-5
AT3G15115,NA,NA,130.3217213525666,-1.5782580261025188,0.35853899208511575,2.720680120779948e-6,3.503328005584724e-5
AT2G30550,DALL3,"Encodes a lipase that hydrolyzes phosphatidylcholine, glycolipids as well as triacylglycerols.",1771.008644766651,2.7736046732440416,0.6767533764522958,2.728801176701384e-6,3.5116620822589775e-5
AT1G35910,AtTPPD,NA,28.6584980339896,2.56039443340132,0.6076959652459003,2.747879971988872e-6,3.5340789639745766e-5
AT5G01790,NA,NA,40.256056947912576,-2.2537048058563625,0.5253357432901835,2.7757960347937567e-6,3.5678276372382275e-5
AT1G80760,NIP6,"Encodes a protein with boron transporter activity. It helps to preferentially direct boron to young developing tissues in the shoot, such as immature leaves, under low boron conditions. This boron channel appears to be impermeable to water, unlike the closely related NIP5;1 boron transporter. This protein also allows the transport of glycerol, urea, and formimide but not larger uncharged solutes such as arabitol and sucrose when it is expressed heterologously.",193.95302152859568,-1.4611314811399507,0.32958902204040047,2.7896041838853485e-6,3.583413142846209e-5
AT4G00850,GIF3,Arabidopsis thaliana GRF1-interacting factor 3 (GIF3) mRNA,162.29850110968292,1.5538867086045232,0.35632598144627126,2.79823748656907e-6,3.592336467085477e-5
AT1G07985,NA,NA,47.106338566954,-1.9742528882299744,0.4556688343870915,2.8323329375092374e-6,3.633917283317575e-5
AT4G19370,MWL-2,NA,233.53911586194457,2.2106953623415717,0.5273130846286096,2.914249363093474e-6,3.736765980443396e-5
AT2G29670,NA,NA,3324.5560947282092,-1.3480634735470822,0.3031767665459919,2.9297824170028337e-6,3.754422738707963e-5
AT1G78265,NA,NA,347.09385212382114,-1.4636372494183276,0.3317352167084698,2.9691359383804383e-6,3.8025650761050254e-5
AT3G62390,TBL6,"Encodes a member of the TBL (TRICHOME BIREFRINGENCE-LIKE) gene family containing a plant-specific DUF231 (domain of unknown function) domain. TBL gene family has 46 members, two of which (TBR/AT5G06700 and TBL3/AT5G01360) have been shown to be involved in the synthesis and deposition of secondary wall cellulose, presumably by influencing the esterification state of pectic polymers. A nomenclature for this gene family has been proposed (Volker Bischoff & Wolf Scheible, 2010, personal communication).",171.3161143288866,-1.5796359612390245,0.3595588860876322,2.972180202725309e-6,3.8041763195699296e-5
AT1G01240,NA,NA,495.2861895210869,-1.2993357252905884,0.29172386159663105,2.993647939094953e-6,3.82935218059125e-5
AT5G23130,NA,NA,589.8810281534637,1.1605795296997043,0.26010638365092426,2.9990597170034268e-6,3.833972019972328e-5
AT2G18560,NA,NA,226.868696981136,-1.7833812262982067,0.4098683589786812,3.0130265227810644e-6,3.849516429645537e-5
AT1G15030,NA,Encodes a Cysteine-rich peptide (CRP) family protein,997.3827746470836,1.221220338709688,0.27503515256681016,3.0220082077832953e-6,3.858676907036488e-5
AT4G25210,NA,NA,1883.905577534988,1.6839937298022851,0.3920645308107409,3.067654676592245e-6,3.914614098385957e-5
AT2G03340,WRKY3,Encodes WRKY DNA-binding protein 3 (WRKY3).,585.760795269296,-1.1288065828675466,0.2514755545979586,3.0822190544968502e-6,3.9308443965673006e-5
AT5G64790,NA,NA,37.42320132660668,5.2642429583482,1.294045249304432,3.1272346259286853e-6,3.985867328727058e-5
AT4G21500,NA,NA,283.6895670641416,3.0903519108927062,0.7715144727724627,3.150593446251463e-6,4.013237991522946e-5
AT4G19380,NA,NA,161.6628873331992,-2.5498408728459716,0.6020711013638699,3.1653016670156775e-6,4.027156206935478e-5
AT5G65130,WIND4,encodes a member of the DREB subfamily A-6 of ERF/AP2 transcription factor family. The protein contains one AP2 domain. There are 8 members in this subfamily including RAP2.4.,27.00115062623256,3.12645180550009,0.7595761359280322,3.1983059948555747e-6,4.06671767632442e-5
AT2G15760,NA,NA,164.3783290863678,3.6589007223464143,0.9299875036083532,3.237255110664747e-6,4.113786357215858e-5
AT4G33560,WIP5,NA,930.2188371638684,3.60281359932901,0.917409552045509,3.2617429719220307e-6,4.142433024209624e-5
AT2G47520,AtERF71,encodes a member of the ERF (ethylene response factor) subfamily B-2 of ERF/AP2 transcription factor family. The protein contains one AP2 domain. There are 5 members in this subfamily including RAP2.2 AND RAP2.12.,231.71086885307375,5.1901225860451605,1.3726837311037734,3.312229920718641e-6,4.2040448659991426e-5
AT1G08315,NA,NA,2178.6183714799845,1.596469265078846,0.370675697649679,3.3151423831800825e-6,4.205235406609256e-5
AT3G48850,MPT2,NA,41.47708480675384,5.442210426012823,1.3408623914437097,3.3178503516700196e-6,4.206165285111195e-5
AT4G26150,CGA1,Encodes a member of the GATA factor family of zinc finger transcription factors.,88.89156560064501,-1.8338552664159495,0.42434603692391415,3.339068690054435e-6,4.230546398618641e-5
AT2G01450,ATMPK17,member of MAP Kinase,5911.723236293987,1.3821171469291655,0.31627824544967914,3.3522607280987233e-6,4.24422333150647e-5
AT3G50480,HR4,Homolog of RPW8,15741.734143430816,2.667112158935853,0.6527470115622199,3.3538491252349464e-6,4.24422333150647e-5
AT1G03580,NA,NA,146.04092890038177,-1.8507767314968624,0.4289728528816784,3.35988254684083e-6,4.2493336391102136e-5
AT5G44585,NA,NA,1675.1183147103295,2.9692923135388427,0.7401066847924397,3.479459910839424e-6,4.397954728846175e-5
AT4G16390,SVR7,NA,327.6524799742636,-1.2989868063851333,0.29397724527408553,3.526782603634995e-6,4.45430719750502e-5
AT5G60970,TCP5,TCP gene involved in heterochronic control of leaf differentiation.,178.52420465087135,-1.3683424399663455,0.3108181607684052,3.5282262382340916e-6,4.45430719750502e-5
AT4G21445,CRR9,NA,174.58029326913513,-1.605978059653694,0.3693683910103971,3.578149881916507e-6,4.5146585417688255e-5
AT4G35985,NA,NA,1044.4191723363124,2.568657605177239,0.6319551917663085,3.593168455169275e-6,4.530923727542642e-5
AT5G45090,AtPP2-A7,NA,40.84992924644785,3.4209224353411556,0.854393351633929,3.603629902785196e-6,4.541426607663852e-5
AT2G26110,NA,NA,653.1867387879536,-2.049149364731395,0.48122644639817297,3.65810692264764e-6,4.607354301510907e-5
AT1G35710,NA,NA,478.82753127816295,2.787261757230393,0.6930484826668946,3.678570302681939e-6,4.630389498021272e-5
AT3G21220,ATMAP2K_ALPHA,"Encodes a mitogen-activated kinase kinase, dual specific protein kinase that is expressed in vegetative tissues and floral buds. Involved in innate immunity. This protein activates MPK3/MPK6 and early-defense genes redundantly with MKK4.In plants with both MKK5 and MKK6 levels reduced by RNAi plants, floral organs do not abscise suggestion a role for both proteins in mediating floral organ abscission.",979.4188401368352,2.0644732554217433,0.49558747739542885,3.699395927012911e-6,4.6538531868588885e-5
AT3G50260,ATERF#011,"Encodes a member of the DREB subfamily A-5 of ERF/AP2 transcription factor family. The protein contains one AP2 domain. Involved in defense and freezing stress responses. There are 16 members in this subfamily including RAP2.1, RAP2.9 and RAP2.10.",654.4798534342945,2.557063147762343,0.6290173638070611,3.745792508671358e-6,4.709438538942302e-5
AT4G17500,AtERF#100,"Encodes a member of the ERF (ethylene response factor) subfamily B-3 of ERF/AP2 transcription factor family (ATERF-1). The protein contains one AP2 domain. There are 18 members in this subfamily including ATERF-1, ATERF-2, AND ATERF-5.",4158.411523643621,2.848345567500449,0.7088263734988112,3.851661478276254e-6,4.839686499370363e-5
AT3G28100,UMAMIT45,NA,184.5264067281414,-1.8781127539528744,0.43934724268149766,3.883058670328511e-6,4.876260823151924e-5
AT2G37980,NA,NA,443.79345999155566,2.3994050729754455,0.5889920685477921,3.9022655123189385e-6,4.8974926859969806e-5
AT3G13600,NA,NA,187.31310099071004,2.5220122040245028,0.6229491930091163,3.947250242622004e-6,4.95103272481528e-5
AT1G63830,NA,NA,3833.6997707037776,2.303917606277919,0.5607949289332242,3.950339086511034e-6,4.9519906924374336e-5
AT2G37460,UMAMIT12,NA,105.99662383078078,-1.6973028937475778,0.3941719662897978,4.01024065542739e-6,5.024123851723091e-5
AT2G26980,CIPK3,"encodes a serine-threonine protein kinase whose expression increases in response to abscisic acid, cold, drought, high salt, and wounding conditions. The gene is expressed in developing seeds and seedlings. Lines carrying a T-DNA insertions have reduced germination efficiency and expression of cold, high-salt, and abscisic acid marker genes are altered, but not drought-response markers.",384.00477561414266,-1.2060377352018696,0.2735755239907981,4.044543943644637e-6,5.0611455294796405e-5
AT5G67630,ISE4,NA,1217.2566292791314,1.906314947973671,0.456338664792768,4.043338075495759e-6,5.0611455294796405e-5
AT5G64190,NA,NA,54.50093060793168,-1.951169243320838,0.4615353240424458,4.062116399059107e-6,5.080150033303633e-5
AT3G02070,NA,NA,1093.852533843697,1.6896050970583516,0.3990902967375416,4.071505892446442e-6,5.088904489279596e-5
AT5G54650,ATFH5,Encodes a protein with similarity to formins that is involved in cytokinesis. Loss of function mutations exhibit delayed cellularization during endosperm development.  FH5 is expressed in the endosperm and the protein localizes to the cell plate.  FH5 was shown to be a maternally expressed imprinted gene.,746.2410327879135,1.8490058407088643,0.442975948084955,4.098264880838458e-6,5.119345773143548e-5
AT5G36290,PML3,NA,1321.2032557367122,1.0888865713547766,0.24668244048903856,4.136163966576432e-6,5.16365886050087e-5
AT4G21865,NA,NA,106.43773791223424,2.909443089977045,0.7311227531854276,4.161715813853712e-6,5.192514552047824e-5
AT2G36695,NA,NA,21.73803318376463,3.1243420680830085,0.7640483688691915,4.1680736403961175e-6,5.197402364938906e-5
AT1G30810,JMJ18,NA,1243.5587515477912,1.220343964751904,0.27974772177076546,4.235756617592044e-6,5.2787094465462465e-5
AT2G41440,NA,NA,174.60248136049097,1.7390252681114893,0.41318335645578785,4.315087680399948e-6,5.374429088722696e-5
AT3G02270,NA,NA,27.643421246030943,6.396090604731648,1.3551728262768898,4.337210859477474e-6,5.398826235251387e-5
AT1G11940,NA,NA,95.64047859762626,1.421214027425017,0.3298241226424234,4.355012428250385e-6,5.4178186154717694e-5
AT4G18197,ATPUP7,"Member of a family of proteins related to PUP1, a purine transporter. May be involved in the transport of purine and purine derivatives such as cytokinins, across the plasma membrane.",1915.2875261116455,2.8775892287947893,0.7245261624834026,4.370138342134323e-6,5.433462137231571e-5
AT5G45710,AT-HSFA4C,member of Heat Stress Transcription Factor (Hsf) family,465.8842821870031,1.6771232023056757,0.3975883425890499,4.4276427637257675e-6,5.5017465333623913e-5
AT4G24800,ECIP1,NA,1398.630023915283,-1.4099374046178774,0.32493308002695065,4.4312466453293575e-6,5.5030140555233034e-5
AT1G49950,ATTRB1,"Encodes a telomeric DNA binding protein. In vitro, an N-terminal Myb domain enables it to interact with double-stranded telomeric repeats.",1524.8392114638316,1.3455453207174943,0.3118102719595028,4.4753142081135075e-6,5.554501282307779e-5
AT2G47070,SPL1,"member of SPL gene family, encodes DNA binding proteins and putative transcription factors.  All have the SBP-box, which encodes the SBP-domain, required for and  sufficient for interaction with DNA.",2857.022336794067,1.0707841881288476,0.24328028825752235,4.494967326826847e-6,5.575644387114629e-5
AT1G68130,AtIDD14,NA,252.69185324842013,-2.0728405699049097,0.49287545000802585,4.521431875679387e-6,5.605206990001139e-5
AT3G12030,NA,NA,652.3445779481835,1.81976479509172,0.43649110681386705,4.604316617085452e-6,5.704638470662359e-5
AT5G57540,AtXTH13,Encodes a xyloglucan endotransglucosylase/hydrolase with only only the endotransglucosylase (XET; EC   2.4.1.207) activity towards xyloglucan and non-detectable endohydrolytic (XEH; EC 3.2.1.151) activity.,18.949220620787703,-3.6162990979696223,0.8745366452653448,4.631135949132271e-6,5.734531014222042e-5
AT1G47370,RBA1,NA,18.511545015445172,4.347388581169674,1.0375279827380932,4.694697218214145e-6,5.809858300611555e-5
AT5G45280,PAE11,NA,2979.535440355214,2.1338448798363325,0.5205225254405353,4.7369302145570775e-6,5.858718914613045e-5
AT4G01950,ATGPAT3,Encodes a member of a family of proteins with glycerol-3-phosphate acyltransferase activity.,1552.0963969794882,2.7928164116801604,0.7047077361493325,4.770948351210975e-6,5.897368426238615e-5
AT1G58225,NA,NA,14.173795559978732,7.228417601128002,2.7028761505931853,4.821461374105883e-6,5.952897643229397e-5
AT1G68780,NA,NA,132.61914897524022,-1.9640158460639512,0.4671213581019039,4.819964799844096e-6,5.952897643229397e-5
AT4G29720,AtPAO5,NA,184.9443656149897,-1.4246877720926527,0.3301356090531523,4.976944375064083e-6,6.141307143691474e-5
AT4G34138,UGT73B1,NA,1144.9013210396913,-1.4556509843453869,0.33821219648617973,5.0048438532437825e-6,6.172157752541174e-5
AT5G01340,AtmSFC1,NA,312.08546811062274,1.6182177141616791,0.3847548644531635,5.0675464778187566e-6,6.245868338228234e-5
AT3G02360,PGD2,NA,7843.164892410579,2.115178176130852,0.5170339720841703,5.210086371396933e-6,6.417838029960201e-5
AT3G20340,NA,"Expression of the gene is downregulated in the presence of paraquat, an inducer of photoxidative stress.",612.9283717475446,1.8673202722843587,0.453039130424826,5.214612902647448e-6,6.419700901767938e-5
AT1G11260,ATSTP1,Encodes a H+/hexose cotransporter.,20094.638547840932,-1.2725035085684837,0.29344599530877086,5.256073623033628e-6,6.467004969576557e-5
AT3G56470,NA,NA,206.49693020165563,1.6130400622909076,0.38413048239324926,5.268197960404705e-6,6.478180147846385e-5
AT1G58561,NA,NA,90.17007091832268,2.5882259692393914,0.6497024769035765,5.297472899141771e-6,6.510419954178963e-5
AT5G14760,AO,At5g14760 encodes for L-aspartate oxidase involved in the early steps of NAD biosynthesis. In contrary to the EC 1.4.3.16 (l-aspartate oxidase - deaminating) the enzyme catalyzes the reaction  L-aspartate + O2 = iminoaspartate (alpha-iminosuccinate) + H2O2,230.46602664624783,1.5931252902327326,0.37918415666497546,5.317552702489831e-6,6.531328573104291e-5
