"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
2.3202884664623e-11,0.387092380045927,0.469,0.295,3.22705719915577e-07,"10","RAB10"
2.9693159332204e-11,0.407458588353383,0.434,0.274,4.12972459992293e-07,"10","BAX"
4.8720365772771e-11,0.478336869191286,0.311,0.181,6.77602847167699e-07,"10","CD58"
6.64463395672748e-11,0.519560392333731,0.257,0.144,9.24135690701657e-07,"10","DRAM1"
1.2663381580737e-10,0.468194933809679,0.289,0.167,1.76122311024891e-06,"10","RALY"
1.47196341554193e-10,0.339439595221429,0.257,0.141,2.04720671833572e-06,"10","NDUFS2"
1.57452817029274e-10,0.433798442585034,0.263,0.147,2.18985377924315e-06,"10","ANXA11"
1.95028807925215e-10,0.385856635916709,0.513,0.338,2.71246066062389e-06,"10","FAM49B"
2.78016756834995e-10,0.29193080641533,0.513,0.33,3.86665705406112e-06,"10","LYSMD2"
2.90925255847004e-10,0.307309127931758,0.325,0.187,4.04618845832014e-06,"10","NDUFA2"
3.0313746837015e-10,0.517691090130613,0.295,0.175,4.21603591009205e-06,"10","MIEN1"
3.28177122332608e-10,0.355869534375857,0.408,0.254,4.56428741740191e-06,"10","AP2S1"
3.46680140942566e-10,0.257310728017357,0.764,0.524,4.8216274002292e-06,"10","GNG5"
3.76687444606268e-10,0.364611480878307,0.321,0.189,5.23896897958398e-06,"10","WASF2"
7.54307272827097e-10,0.338254018350485,0.446,0.287,1.04909055504793e-05,"10","NFE2L2"
1.28903987380489e-09,0.317127697634873,0.347,0.205,1.79279665648785e-05,"10","PPP1R11"
1.60327401338902e-09,0.27025947127379,0.61,0.414,2.22983349782144e-05,"10","CD47"
2.15022827563979e-09,0.347484814769295,0.337,0.207,2.99053748575982e-05,"10","SH3BGRL"
2.20777661190757e-09,0.357938067931934,0.337,0.205,3.07057571184104e-05,"10","ERP44"
3.27826464193701e-09,0.302459596672291,0.519,0.35,4.55941046400599e-05,"10","SELT"
3.67058803375048e-09,0.456356936966646,0.25,0.143,5.10505383734016e-05,"10","PSMC2"
